CreditScore,Geography,Gender,Age,Tenure,Balance,NumOfProducts,HasCrCard,IsActiveMember,EstimatedSalary,Exited
660,France,Female,35,6,100768.77,1,1,0,19199.61,0
539,Spain,Male,32,7,199598.48,3,0,1,4939.93,0
655,France,Male,37,4,0.0,2,1,1,142415.97,0
643,Spain,Male,34,3,83132.09,1,1,1,21360.88,0
850,Spain,Male,48,2,0.0,1,1,0,169425.3,1
817,Germany,Female,46,0,89087.89,1,0,1,87941.85,1
560,France,Female,31,3,115141.18,1,1,0,39806.75,0
824,Spain,Female,94,3,232846.86,1,0,1,48436.88,0
606,Spain,Male,38,7,128578.52,1,1,1,193878.51,0
670,France,Female,45,9,104930.38,1,1,0,155921.81,1
592,Spain,Male,55,8,85845.43,2,1,1,128918.42,0
824,Germany,Female,66,3,23973.77,3,0,0,168252.56,0
497,Germany,Female,32,8,111537.23,4,1,1,9497.99,1
485,Germany,Female,44,3,52850.2,3,1,0,133800.63,0
733,Germany,Female,30,1,102452.71,1,1,0,21556.95,0
655,France,Female,32,2,0.0,1,1,1,71047.51,0
521,France,Female,39,0,36833.83,4,1,0,164717.95,1
784,France,Male,27,3,97654.25,2,0,1,103234.94,0
576,Germany,Male,28,1,119336.29,2,0,1,58976.85,0
684,Germany,Female,40,6,137326.65,1,1,0,186976.6,0
683,France,Female,42,8,0.0,2,0,1,198134.9,0
789,Germany,Male,50,1,88749.52,1,1,0,13070.56,0
861,Spain,Male,78,6,237092.16,4,0,0,162350.34,1
850,France,Female,38,2,0.0,2,1,0,9015.07,0
828,France,Male,37,4,0.0,2,1,0,94845.45,0
826,France,Female,30,5,0.0,2,0,1,157397.57,0
721,Spain,Male,72,5,154327.39,3,0,0,194745.66,1
701,France,Female,43,2,160416.56,1,0,1,37266.43,0
601,Germany,Male,44,2,26867.94,4,0,0,78493.1,1
651,Germany,Male,26,5,147037.32,1,0,0,141763.26,0
358,France,Male,30,10,198045.62,2,1,0,50256.69,0
472,Germany,Male,88,8,217499.41,1,1,1,177877.32,0
791,Germany,Male,36,3,228596.6,1,1,1,155797.89,1
783,Germany,Female,42,2,139707.28,1,1,0,2150.22,0
663,Spain,Male,18,4,33688.08,2,0,0,119378.31,0
534,Spain,Female,79,5,189817.37,4,0,0,28117.11,1
425,Spain,Female,85,2,117015.9,2,1,0,80895.16,1
808,Spain,Male,25,7,0.0,2,0,1,23180.37,0
524,France,Male,59,0,195122.06,1,1,1,45460.71,0
523,Germany,Male,30,7,252619.06,4,0,1,147837.28,1
621,France,Female,50,5,0.0,2,1,0,191756.54,1
882,France,Female,69,5,60695.46,1,1,1,117083.48,0
660,Germany,Female,39,5,135134.99,1,1,0,173683.0,1
507,Spain,Male,84,4,206799.09,2,0,1,69339.76,0
558,France,Male,38,8,113000.92,1,1,1,152872.39,0
618,France,Female,40,0,0.0,1,1,0,119059.13,0
452,France,Female,32,5,0.0,2,0,1,75279.39,0
643,Spain,Female,29,3,211040.32,2,1,1,191439.76,1
650,Spain,Female,30,6,0.0,1,0,0,67997.13,1
832,France,Female,29,5,0.0,2,1,0,178779.52,0
547,Spain,Male,93,5,153280.98,3,1,1,143592.99,1
762,Germany,Male,28,3,125155.83,2,1,1,106024.02,0
708,Spain,Female,70,8,158810.61,1,1,1,102169.15,0
326,France,Male,19,8,216011.49,1,0,0,615.67,0
388,Spain,Male,50,3,254157.55,1,0,0,117624.37,1
520,France,Female,29,8,95947.76,1,1,0,4696.44,0
712,Germany,Female,29,7,147199.07,1,1,1,84932.4,0
637,Spain,Female,40,6,0.0,2,1,1,181610.6,0
632,France,Female,64,7,61619.54,1,1,0,93679.12,0
495,France,Female,94,6,54547.81,4,1,0,48787.07,1
785,Spain,Female,61,4,129855.72,2,1,0,170214.82,1
877,Germany,Male,34,4,23254.75,4,1,0,69779.31,1
812,Germany,Female,94,4,184438.32,4,1,1,24424.16,1
677,France,Male,37,3,88363.03,1,0,1,117946.3,0
520,France,Female,64,5,21049.07,3,1,1,7767.41,1
413,Germany,Male,39,1,130969.77,2,1,1,158891.79,0
667,France,Male,54,0,102401.42,3,1,1,65925.26,1
778,Germany,Male,32,0,196368.4,2,0,1,63415.87,1
751,Spain,Female,37,3,99773.85,2,1,0,54865.92,0
638,France,Female,43,3,145860.98,1,1,1,142763.51,1
650,France,Female,39,4,0.0,2,0,0,186275.7,0
379,France,Female,53,8,31386.04,2,0,0,9147.82,1
691,Germany,Male,30,7,116927.89,1,1,0,21198.39,0
517,France,Male,26,6,228164.03,3,1,1,119108.62,0
599,Spain,Female,39,4,0.0,1,1,0,194273.2,1
532,Spain,Female,52,10,178425.21,1,0,0,184265.65,1
828,France,Female,58,7,252223.23,1,1,1,130451.77,0
589,Spain,Male,87,9,25726.69,3,0,1,130156.06,1
856,Spain,Male,74,0,228217.61,1,0,1,191055.03,1
720,Spain,Female,26,10,121404.41,4,1,0,44478.93,0
586,Spain,Male,79,9,234193.22,4,1,1,152964.77,0
640,Spain,Male,34,1,137523.02,1,0,0,24761.36,0
800,Spain,Female,48,2,168030.1,3,0,0,115571.38,1
891,Spain,Male,60,5,171337.65,4,0,0,93226.88,0
811,Germany,Female,34,1,149297.19,2,1,1,186339.74,0
760,Spain,Female,64,5,215168.63,3,1,0,185059.37,1
640,Germany,Female,31,10,118613.34,1,1,0,168469.65,0
489,Germany,Female,46,8,92060.06,1,1,0,147222.95,1
614,Spain,Female,41,7,179915.85,1,0,0,14666.35,1
539,Germany,Female,53,10,44323.84,3,1,1,96247.14,1
635,Germany,Female,65,5,117325.54,1,1,0,155799.86,1
842,Germany,Male,54,0,14031.63,2,0,1,166588.67,1
642,France,Male,35,4,125476.31,1,1,1,91775.51,0
729,France,Male,44,5,0.0,2,0,1,9200.54,0
477,Germany,Male,48,8,129250.0,2,1,1,157937.35,0
624,France,Male,42,3,145155.37,1,1,0,72169.95,1
844,France,Male,18,2,160980.03,1,0,0,145936.28,0
848,Spain,Male,35,5,120046.74,2,1,0,84710.65,0
695,France,Female,50,8,0.0,1,1,0,126381.6,1
504,France,Female,32,8,206663.75,1,0,0,16281.94,0
472,France,Female,36,9,96306.03,1,0,1,74825.11,0
460,France,Female,58,3,139547.91,3,1,1,118733.1,1
853,Spain,Male,85,4,15491.38,4,1,0,12271.07,0
323,Germany,Male,91,0,27151.14,2,1,1,170746.3,0
558,Germany,Female,44,2,201239.18,1,0,0,54373.6,1
531,France,Female,24,1,117801.06,2,1,1,37811.26,0
722,France,Male,30,2,246271.86,2,0,1,197682.96,1
729,France,Female,32,7,38550.06,1,0,1,179230.23,0
589,France,Female,77,3,124716.83,3,0,1,180238.85,0
680,Spain,Female,37,6,124140.57,2,1,0,92826.35,0
579,Germany,Female,50,5,117721.02,1,0,1,192146.63,1
420,Spain,Female,81,8,167048.36,4,0,0,91661.53,0
640,France,Female,76,1,2925.68,3,1,0,15038.69,0
630,Spain,Male,30,3,100975.14,2,1,1,176041.71,0
845,Spain,Female,52,0,0.0,1,1,0,31726.76,1
645,Germany,Female,92,4,183388.94,2,1,0,148050.33,0
752,Germany,Female,38,10,101648.5,2,1,0,172001.44,0
310,Spain,Male,93,4,62620.57,1,0,1,114003.28,1
813,Germany,Male,30,1,116416.94,1,0,1,85808.22,0
687,Germany,Female,29,4,78939.15,1,1,0,122134.56,1
375,Germany,Male,74,10,142827.32,2,1,0,57503.83,0
484,Germany,Female,34,4,148249.54,1,0,1,33738.27,0
549,Germany,Male,45,6,124240.93,1,1,1,146372.51,0
741,Germany,Male,60,8,118688.42,3,1,0,142933.0,1
737,France,Male,43,0,80090.93,1,1,0,39920.0,1
616,France,Male,59,5,153861.1,1,1,1,17699.48,0
618,Germany,Male,53,1,36872.66,2,1,1,41180.19,1
590,Spain,Female,51,10,84474.62,2,1,1,190937.09,0
410,France,Male,31,6,39590.33,1,0,0,162104.11,1
488,France,Male,34,3,0.0,2,1,1,125979.36,0
624,Spain,Male,33,6,66220.17,1,0,1,170819.01,0
651,Germany,Male,53,8,253181.52,3,0,0,81354.03,0
476,Germany,Male,33,2,101606.59,1,0,0,176428.54,1
696,Spain,Female,89,6,40191.84,3,1,1,55801.02,1
611,France,Female,40,2,125879.29,1,1,0,93203.43,0
571,Spain,Female,22,3,108117.1,1,0,1,53328.7,0
557,France,Female,32,6,184686.41,2,1,0,14956.44,0
769,France,Female,39,8,0.0,1,0,1,21016.0,0
681,Germany,Female,48,8,139480.18,1,1,1,163581.67,0
657,Germany,Female,38,5,123770.46,1,0,0,47019.66,1
812,Germany,Female,36,9,182792.5,2,1,0,158877.19,0
633,France,Female,29,7,169988.35,1,1,0,4272.0,0
746,Germany,Female,84,5,14946.52,4,1,0,114764.76,0
526,France,Female,58,6,157647.58,1,0,0,184165.0,1
617,France,Male,41,7,0.0,2,0,1,14496.67,0
693,Germany,Male,25,6,146580.69,1,0,1,14633.35,0
659,Spain,Male,60,2,0.0,1,1,0,177480.45,1
467,Germany,Female,39,0,38759.07,2,1,0,33987.93,0
445,France,Male,62,0,208663.45,4,1,1,18876.63,1
325,Germany,Female,66,4,179926.12,3,0,1,138817.8,0
696,France,Female,31,8,0.0,2,0,0,191074.11,0
519,Spain,Male,39,4,111900.14,1,1,1,97577.17,0
606,Germany,Male,40,9,95293.86,2,0,1,96985.58,0
714,France,Male,63,4,138082.16,1,0,1,166677.54,0
628,Spain,Male,82,10,240081.82,1,1,1,99974.94,1
562,France,Male,29,9,0.0,1,1,1,25858.68,0
532,France,Female,93,5,135453.88,3,1,0,118435.69,0
782,Spain,Male,26,8,254016.81,4,1,1,8245.32,0
700,Germany,Female,44,8,65571.14,2,0,0,158213.96,0
778,Spain,Male,66,3,55492.82,3,0,1,53698.58,1
445,Spain,Male,64,2,238323.46,4,1,1,176503.2,1
553,Spain,Female,68,3,217036.99,1,0,0,136386.76,1
798,France,Female,60,0,119819.89,1,0,1,189724.63,1
821,Germany,Female,56,9,136581.32,1,0,1,6558.41,1
720,Spain,Female,59,6,0.0,2,1,1,160849.43,1
618,France,Female,52,1,79473.35,3,0,1,161787.05,1
850,France,Female,28,9,0.0,2,1,0,185821.41,0
542,France,Female,89,10,13137.3,4,1,0,72932.9,1
760,France,Male,43,8,121911.59,1,1,0,193312.33,0
476,France,Female,40,4,0.0,2,0,0,182547.04,0
657,Germany,Female,71,9,59328.21,3,0,1,58063.85,0
469,Germany,Male,86,0,9401.23,3,0,0,94038.36,0
531,Spain,Male,37,3,28845.79,3,1,0,137557.14,0
445,France,Female,33,7,0.0,2,1,0,122625.68,0
511,France,Male,58,0,149117.31,1,1,1,162599.51,0
400,Spain,Male,46,7,184663.4,2,1,1,48571.93,0
509,France,Male,35,8,0.0,2,0,1,67431.28,0
662,France,Female,38,2,96479.81,1,1,0,120259.41,0
627,France,Male,31,8,128131.73,1,1,0,96131.47,0
339,Spain,Female,63,2,182884.66,1,0,1,186129.26,0
647,Spain,Male,47,10,99835.17,1,0,1,89103.05,0
364,France,Male,40,7,224345.35,3,1,0,188913.97,1
583,France,Female,44,8,0.0,2,1,1,27431.62,0
479,Spain,Male,27,2,172463.45,1,1,1,40315.27,0
781,Germany,Male,29,8,64266.03,1,1,1,90865.8,1
575,France,Female,70,2,22515.2,1,1,1,48010.88,1
392,Germany,Male,72,9,240656.45,2,1,1,41660.03,1
662,Spain,Female,38,7,236372.79,3,1,1,35757.51,0
431,Spain,Male,31,8,67020.42,1,1,0,179028.06,1
834,Spain,Female,69,2,108108.04,2,1,0,161785.99,1
461,France,Female,28,8,0.0,1,1,1,103349.74,0
508,Spain,Male,94,7,40008.03,3,0,0,74253.25,1
806,Spain,Male,18,3,0.0,2,1,1,86994.54,0
636,France,Female,73,10,94298.07,1,0,1,50582.13,1
626,Germany,Male,21,4,7429.04,2,1,0,72767.49,1
695,Spain,Male,35,7,0.0,2,1,0,160387.98,0
567,France,Male,36,7,0.0,2,0,1,3896.08,0
707,Germany,Male,34,9,162691.16,2,1,0,94912.78,0
599,Germany,Male,33,2,51949.95,2,1,0,85045.92,0
647,France,Male,86,0,215402.47,1,0,1,7162.44,0
519,Spain,Female,34,4,60019.32,2,1,0,126664.96,1
520,France,Male,34,4,134007.9,1,1,1,193209.11,0
703,France,Male,37,8,105961.68,2,0,1,74158.8,0
375,Spain,Female,28,8,164115.68,1,0,1,179128.67,1
761,Spain,Male,52,3,258163.21,2,1,1,129159.73,0
648,Spain,Male,55,1,81370.07,1,0,1,181534.04,0
725,France,Female,55,0,98990.76,2,0,0,67605.61,0
663,France,Female,37,7,0.0,1,1,1,185210.63,0
872,Germany,Male,81,1,109352.3,1,1,0,16290.54,1
850,France,Male,30,10,153972.89,2,1,0,62811.03,0
467,France,Female,51,7,203917.95,2,0,1,196096.53,1
688,France,Male,40,6,0.0,1,1,1,47886.44,0
846,France,Male,68,10,148984.46,3,1,1,134785.74,1
315,Germany,Female,43,0,130490.22,4,0,1,171211.74,0
314,France,Female,51,2,15831.9,2,0,0,68657.11,0
797,Spain,Male,55,6,195724.99,2,1,0,83189.41,1
715,Spain,Male,55,8,145865.15,4,0,1,175253.05,1
485,France,Female,59,2,166942.34,2,1,0,16646.21,0
822,France,Male,38,6,128289.7,3,1,0,9149.96,1
654,France,Male,40,6,0.0,1,0,0,183872.88,1
683,Spain,Male,41,0,148863.17,1,1,1,163911.32,0
610,Spain,Female,37,10,140363.95,2,1,1,129563.86,0
727,Germany,Male,39,5,80615.46,2,0,0,180962.32,0
660,France,Male,55,9,130241.0,4,1,1,54385.28,1
758,Spain,Male,64,2,260017.56,3,0,0,93470.1,0
526,France,Male,28,1,112070.44,1,0,1,126281.83,0
564,Germany,Male,33,3,109341.87,1,1,0,75632.78,0
895,Spain,Female,81,10,55274.45,2,1,1,97772.64,1
708,Germany,Male,32,1,192677.0,1,1,0,95324.13,0
815,France,Male,35,4,0.0,2,0,1,198490.33,0
785,Germany,Female,33,6,127211.45,1,0,0,191961.83,0
799,France,Female,61,10,194895.59,3,0,1,178995.38,1
658,France,Female,31,2,90602.29,3,1,0,75003.17,0
644,France,Female,76,8,34096.0,2,0,0,164979.66,0
627,Spain,Female,28,3,157597.61,1,0,1,34097.22,0
736,Spain,Female,19,7,20041.93,1,0,1,166838.83,1
893,Germany,Male,78,7,216590.18,3,1,0,67808.44,0
479,Germany,Female,92,10,61347.25,2,0,0,68906.36,0
700,France,Male,30,0,13057.54,4,1,0,114854.07,0
625,Germany,Female,31,7,148467.46,2,0,1,66973.53,1
652,Germany,Male,85,1,146147.55,4,1,1,24446.63,1
656,Spain,Male,47,1,0.0,2,1,1,197961.93,0
792,France,Male,73,10,177769.81,1,1,1,193803.0,0
563,Spain,Female,42,6,99056.22,2,1,0,154347.95,1
316,Spain,Female,41,0,131165.39,4,1,1,111769.43,0
423,Germany,Male,54,10,220609.85,2,0,0,144404.0,1
753,France,Male,35,4,0.0,2,1,1,106303.4,0
800,Spain,Female,46,6,0.0,2,1,0,171928.04,0
811,France,Male,62,8,60765.43,1,1,0,171349.93,1
604,Spain,Female,71,10,0.0,2,1,1,129984.2,0
623,France,Male,23,1,106012.2,2,0,1,191415.94,0
683,France,Female,29,0,157829.12,1,0,0,129891.66,0
389,Germany,Male,92,6,9894.04,1,0,0,199251.16,1
719,Spain,Female,47,9,116393.59,1,1,0,63051.32,1
780,France,Female,37,3,0.0,2,0,0,182156.81,1
850,Germany,Male,43,5,129305.09,2,0,1,19244.58,0
437,Spain,Female,86,6,119791.03,4,0,1,45687.03,0
773,Spain,Male,43,7,138150.57,1,1,1,177357.16,0
716,France,Male,35,4,144428.87,1,1,0,134132.65,0
658,France,Male,46,8,309.28,1,0,0,94950.76,0
508,Germany,Male,66,4,59048.73,1,0,1,90683.59,0
678,Germany,Male,48,2,101099.9,2,0,1,193476.04,0
466,Germany,Male,41,2,152102.18,2,1,0,181879.56,0
773,France,Male,45,1,4020.65,4,1,0,94934.39,0
740,Spain,Male,87,5,104389.68,3,1,1,38792.63,0
839,Germany,Male,55,6,240794.09,4,0,0,170637.57,1
602,France,Female,56,3,115895.22,3,1,0,4176.17,1
622,France,Female,30,2,158584.82,3,1,0,142342.55,1
675,France,Male,35,8,0.0,2,1,1,56642.97,0
669,France,Male,90,5,76486.53,3,0,0,74986.12,1
598,Germany,Male,20,8,180293.84,2,1,1,29552.7,0
720,France,Male,29,2,0.0,2,1,0,39925.52,0
835,France,Male,41,6,227700.54,1,1,1,181453.56,1
732,France,Male,46,0,0.0,2,1,1,184350.78,0
658,France,Female,44,6,148481.09,1,1,0,130529.13,0
594,France,Male,38,4,0.0,2,0,0,186884.04,0
527,Germany,Male,95,9,184183.71,4,0,1,120456.35,0
592,France,Male,36,1,126477.42,1,0,0,179718.17,0
684,Spain,Female,41,7,0.0,1,1,1,138394.37,0
759,Spain,Male,38,1,0.0,2,1,0,20778.39,0
705,Germany,Female,54,3,125889.3,3,1,0,96013.5,1
882,Germany,Female,93,2,233979.41,3,1,1,29067.56,0
666,Spain,Female,47,5,0.0,1,0,0,166650.9,1
640,Germany,Female,75,1,106307.91,2,0,1,113428.77,0
499,Germany,Male,39,1,31490.52,2,0,1,85902.76,1
381,France,Male,30,1,207327.89,1,0,1,113755.08,1
781,Spain,Female,29,6,98759.89,1,0,0,112202.64,0
698,Germany,Female,51,2,111018.98,1,1,0,86410.28,0
524,Germany,Female,25,7,131402.21,1,0,0,193668.49,0
372,Spain,Female,50,5,254024.58,4,1,1,179661.57,0
751,France,Male,44,3,115982.82,4,1,0,175715.52,1
685,France,Male,30,2,0.0,2,1,1,140889.32,0
330,Germany,Female,24,9,46959.48,1,0,1,66255.85,0
628,Spain,Female,18,3,22343.76,2,1,0,183924.71,0
645,Spain,Male,49,8,0.0,2,1,0,162012.6,0
590,Germany,Male,65,8,207097.67,1,1,0,154554.32,1
420,Germany,Female,60,1,191885.1,2,1,0,95475.94,0
707,France,Female,31,2,82787.93,2,0,0,91423.69,0
545,France,Female,70,6,239534.11,1,0,1,153977.4,1
643,Spain,Male,35,2,0.0,2,0,0,67979.35,0
770,Spain,Male,30,8,0.0,2,0,1,50839.85,0
677,France,Female,22,9,8518.04,3,0,1,53379.54,0
671,France,Female,29,3,0.0,2,1,0,158043.11,0
817,Germany,Female,25,3,76188.01,2,0,0,17314.58,1
336,Spain,Female,84,8,103472.75,2,1,0,173918.51,1
609,Spain,Female,45,4,89122.3,1,1,1,199256.98,0
735,Spain,Female,90,2,26650.04,4,1,0,188079.02,1
800,France,Male,75,2,242403.21,4,0,1,175756.72,1
494,Spain,Male,67,5,0.0,2,1,1,85890.16,0
783,Spain,Female,56,6,213363.04,3,1,0,122398.04,1
681,Germany,Male,88,0,189460.09,4,0,0,49825.15,0
490,Spain,Female,67,10,214303.19,4,1,0,35095.24,0
577,France,Female,35,4,108155.49,1,1,0,105407.79,0
692,Spain,Female,47,3,0.0,2,1,0,150802.41,1
589,Germany,Female,19,9,83495.11,1,1,1,143022.31,1
835,France,Male,23,9,0.0,1,1,0,19793.73,1
542,Germany,Female,35,9,127543.11,2,1,0,468.94,1
678,France,Male,31,2,0.0,2,1,1,58803.28,0
708,France,Male,41,0,0.0,1,1,0,128400.62,0
571,Spain,Male,67,1,203164.44,3,0,1,100676.67,1
476,Spain,Female,48,7,173355.79,2,1,0,105880.8,0
675,France,Female,41,1,85746.55,2,0,1,139815.09,0
827,Germany,Female,68,1,92209.12,1,0,1,111537.94,0
676,Germany,Male,79,5,207224.41,4,0,0,169271.11,1
585,Germany,Male,50,2,125845.66,1,1,0,9439.31,1
689,France,Male,39,7,0.0,2,0,0,14917.09,0
727,Germany,Male,37,9,101191.83,1,1,1,34551.35,1
339,France,Male,27,2,40979.66,2,1,0,93278.47,0
800,Germany,Male,60,0,3994.93,4,0,0,17649.7,0
854,Spain,Female,32,9,226142.41,4,0,1,96522.03,0
866,Germany,Male,81,3,50230.88,2,1,1,80711.93,0
647,France,Female,40,9,0.0,2,0,1,92357.21,0
522,France,Female,69,4,173696.59,4,1,1,155928.35,0
650,Spain,Male,39,6,148839.14,4,1,1,139235.58,1
843,Germany,Female,45,8,8446.22,1,0,1,155673.2,0
681,France,Male,29,8,0.0,1,1,0,66367.33,0
497,Spain,Male,37,8,128650.11,2,1,1,163641.53,0
458,Germany,Male,44,7,86658.11,4,1,1,182511.94,0
771,France,Female,23,7,156123.73,1,1,0,72990.62,0
422,France,Female,21,6,214149.61,1,0,0,4576.92,0
633,France,Male,59,5,0.0,1,1,1,137273.97,0
300,Germany,Male,43,2,53177.51,1,1,0,124770.33,0
638,France,Male,24,1,0.0,2,0,1,162597.15,0
784,Spain,Male,23,2,0.0,1,1,1,6847.73,0
594,Germany,Female,23,4,104753.84,2,1,0,56756.52,1
472,Spain,Female,21,5,236142.64,4,0,0,91174.17,1
466,France,Male,34,10,25416.64,3,0,1,178948.99,0
614,France,Female,19,5,97445.49,2,1,0,122823.34,0
620,Spain,Male,21,9,0.0,2,0,0,154882.79,0
772,France,Female,76,4,115041.45,1,1,0,129381.01,0
714,France,Male,46,1,0.0,1,1,0,152167.79,1
521,Spain,Male,84,5,126020.37,4,0,0,11887.2,0
661,Germany,Male,35,2,117212.18,1,1,1,83052.03,0
478,France,Female,82,9,178234.07,3,1,0,102616.71,0
589,France,Male,37,7,85146.48,2,1,0,86490.09,1
573,Spain,Male,44,8,0.0,2,0,0,62424.46,0
804,France,Female,71,8,0.0,2,0,1,147995.96,0
447,Germany,Female,23,2,219463.37,4,0,0,144509.4,0
675,Spain,Male,31,2,90826.27,2,1,0,60270.87,0
361,France,Male,68,2,35309.61,3,0,0,73233.0,1
543,Germany,Male,94,1,49703.81,4,0,1,39303.54,1
884,Spain,Male,55,9,243137.98,3,0,1,140753.56,0
590,Germany,Female,76,10,83636.52,3,1,1,158896.19,0
428,Spain,Female,89,4,135898.92,2,0,0,6745.88,1
475,Spain,Female,30,3,221010.61,4,1,1,123734.77,0
899,France,Male,29,10,43221.85,4,0,0,53509.35,0
587,Spain,Male,41,8,85109.21,1,1,0,1557.82,0
796,France,Male,57,0,78720.79,2,1,1,104653.05,0
614,Germany,Male,43,8,140733.74,1,1,1,166588.76,0
679,France,Female,33,9,112528.65,2,1,0,177362.45,0
664,Spain,Male,35,1,115024.5,1,0,1,169665.79,0
730,Germany,Male,19,8,59290.87,1,1,1,170733.2,0
379,Spain,Male,64,7,80731.13,4,1,1,8892.02,0
786,Spain,Male,40,6,0.0,2,0,0,41248.8,0
495,Spain,Male,28,6,2114.87,2,1,1,96747.42,0
815,Spain,Female,23,8,12510.1,2,1,0,38075.37,0
588,France,Male,38,1,124271.26,1,1,0,75969.19,0
600,France,Female,32,7,98877.95,1,1,0,132973.21,0
710,France,Male,38,3,130588.82,1,1,1,154997.64,0
716,France,Female,37,2,126196.62,1,0,0,5776.38,0
681,Germany,Male,93,4,21833.47,1,0,1,59793.48,1
617,Spain,Male,50,7,0.0,1,1,0,184839.7,1
332,Germany,Female,41,3,54585.83,1,0,1,42361.38,1
771,France,Female,55,2,90254.84,2,0,1,74202.77,0
619,France,Male,29,5,0.0,2,1,0,194310.1,0
599,Spain,Female,33,4,90505.01,3,0,1,149701.61,0
773,Spain,Male,45,6,165674.95,4,1,1,73412.68,0
492,France,Female,48,6,127253.98,1,1,1,92144.09,1
705,Germany,Female,64,3,153469.26,3,0,0,146573.66,1
601,France,Male,39,3,72647.64,1,1,0,41777.9,1
740,France,Male,33,6,24775.91,4,1,1,7519.07,1
837,Germany,Male,51,8,254001.17,1,1,1,189098.5,1
554,France,Female,38,4,137654.05,2,1,1,172629.67,0
342,France,Male,89,4,107478.25,3,1,1,26101.9,0
617,Germany,Female,58,3,119024.75,2,1,0,35199.24,1
663,Spain,Female,28,8,61274.7,2,1,0,136054.45,0
632,France,Male,71,3,83116.68,1,1,1,27597.76,0
582,Spain,Female,46,8,67563.31,1,1,0,44506.09,1
831,France,Female,86,6,141325.36,1,1,0,32077.62,1
768,France,Female,36,3,141334.95,1,0,1,125870.5,0
512,Spain,Male,31,6,0.0,2,1,0,168462.26,0
358,France,Female,57,8,132758.81,4,0,0,65143.53,1
687,Spain,Female,44,7,0.0,3,1,0,155853.52,1
651,Germany,Male,29,3,121890.06,1,1,0,54530.51,1
796,France,Female,95,7,28076.09,1,0,0,172110.82,1
878,Germany,Male,81,6,101874.51,3,0,1,170783.5,0
530,France,Male,39,2,0.0,2,1,0,197923.05,0
698,France,Male,74,0,143958.24,2,0,1,99478.1,1
445,Germany,Female,89,6,70260.44,3,0,1,7259.83,0
569,Spain,Female,34,6,144855.34,1,0,0,196555.32,0
554,Germany,Female,34,6,142435.81,3,1,1,77422.4,1
617,France,Female,47,9,16669.84,3,0,1,182083.57,1
345,France,Female,29,9,109801.25,4,1,1,54832.09,0
424,Spain,Female,90,0,107777.8,3,1,0,108599.45,0
757,Spain,Male,44,5,140856.16,2,1,0,158735.1,0
513,Spain,Male,48,2,0.0,1,1,1,114709.13,1
573,France,Female,33,0,90124.64,1,1,0,137476.71,0
580,Spain,Male,29,9,61710.44,2,1,0,128077.8,0
569,Spain,Female,67,3,66193.6,3,1,0,198179.14,0
707,France,Male,73,6,66573.17,1,1,1,62768.8,0
575,France,Male,24,2,0.0,2,1,1,119927.81,0
630,France,Female,36,8,126598.99,2,1,1,134407.93,0
816,Germany,Female,75,6,198453.05,1,1,1,72729.42,1
751,Germany,Male,54,9,156367.6,2,0,1,116179.92,0
700,Spain,Male,39,6,194774.82,2,0,1,177115.23,0
738,Spain,Male,38,5,177997.07,1,0,1,19233.41,0
638,Germany,Male,50,1,102645.48,1,1,0,168359.98,1
605,Germany,Male,36,4,184873.03,4,0,1,162129.53,1
611,Spain,Male,86,6,137217.29,4,1,1,179516.32,0
576,France,Male,26,0,152351.25,2,1,0,21916.41,1
534,France,Female,53,7,0.0,2,1,1,80619.17,0
738,Spain,Male,36,5,0.0,2,1,1,96881.32,0
573,France,Female,27,4,0.0,2,1,1,157549.6,0
640,France,Female,33,6,84719.13,2,1,1,113048.79,0
874,Germany,Female,39,1,143894.95,1,0,0,163804.25,0
578,Germany,Female,31,5,102088.68,4,0,0,187866.21,1
525,Spain,Female,57,2,145965.33,1,1,1,64448.36,0
681,Spain,Female,57,2,173306.13,1,0,1,131964.66,0
611,France,Female,43,8,64897.75,1,1,0,114996.33,0
663,Germany,Female,85,8,74566.23,4,0,1,115712.71,1
620,Spain,Male,71,6,240567.53,2,1,0,1044.73,0
308,Spain,Male,71,9,205999.44,1,1,1,36942.29,1
532,France,Male,44,3,148595.55,1,1,0,74838.64,1
738,France,Male,29,2,0.0,2,1,1,170421.13,0
587,France,Male,36,1,0.0,2,0,1,17135.6,0
725,Spain,Female,20,1,139045.46,4,1,0,34065.63,1
740,Spain,Female,81,0,80433.45,4,1,1,144978.16,1
759,France,Male,41,9,0.0,2,0,1,190294.12,0
755,Spain,Male,78,1,197002.58,2,1,0,66055.64,1
585,France,Female,35,2,0.0,2,1,0,98621.04,1
680,France,Female,51,6,59172.57,4,0,1,167732.22,1
590,France,Male,43,7,81076.8,2,1,1,182627.25,1
658,Germany,Female,20,6,59215.56,2,1,1,59347.37,1
703,France,Male,63,10,12938.46,1,0,1,140204.72,1
738,Spain,Male,35,3,0.0,1,1,1,15650.73,0
523,Spain,Male,34,7,0.0,2,1,0,62030.06,0
781,Germany,Female,77,1,196413.44,4,0,0,165050.54,1
686,France,Female,35,8,105419.73,1,1,0,35356.46,0
566,Spain,Male,63,2,120787.18,2,1,1,52198.84,0
793,Spain,Male,52,2,0.0,1,1,0,159123.82,1
619,Germany,Female,28,6,99152.73,2,1,0,48475.12,0
500,Spain,Male,40,1,99004.24,1,1,1,152845.99,0
571,France,Female,33,9,0.0,2,0,1,77519.62,0
845,Germany,Male,43,3,218043.4,1,1,0,144867.22,0
